feature,shap_importance_class_Adequate,shap_importance_class_Effective,shap_importance_class_Ineffective
study,0.0,0.0,0.0
studied,0.0,0.0,0.0
students wouldnt,0.0,0.0,0.0
students would,0.0,0.0,0.0
students work,0.0,0.0,0.0
students wont,0.0,0.0,0.0
students want,0.0,0.0,0.0
students use,0.0,0.0,0.0
students understand,0.0,0.0,0.0
students try,0.0,0.0,0.0
students time,0.0,0.0,0.0
students think,0.0,0.0,0.0
students teachers,0.0,0.0,0.0
students taking,0.0,0.0,0.0
students take,0.0,0.0,0.0
students summer,0.0,0.0,0.0
studies,0.0,0.0,0.0
study venus,0.0,0.0,0.0
successful,0.0,0.0,0.0
studying,0.0,0.0,0.0
success,0.0,0.0,0.0
succeeded replacing,0.0,0.0,0.0
succeeded,0.0,0.0,0.0
succeed,0.0,0.0,0.0
suburbs,0.0,0.0,0.0
suburban,0.0,0.0,0.0
suburb,0.0,0.0,0.0
submarine,0.0,0.0,0.0
subjects,0.0,0.0,0.0
subject,0.0,0.0,0.0
style,0.0,0.0,0.0
stupid,0.0,0.0,0.0
stuff like,0.0,0.0,0.0
stuff,0.0,0.0,0.0
studying venus,0.0,0.0,0.0
many reasons,0.0,0.0,0.0
make project,0.0,0.0,0.0
many people,0.0,0.0,0.0
complete summer,0.0,0.0,0.0
complicate,0.0,0.0,0.0
complex,0.0,0.0,0.0
completly,0.0,0.0,0.0
completing,0.0,0.0,0.0
completely driverless,0.0,0.0,0.0
completely,0.0,0.0,0.0
completed,0.0,0.0,0.0
complete project,0.0,0.0,0.0
company,0.0,0.0,0.0
complete assignment,0.0,0.0,0.0
complete,0.0,0.0,0.0
complain,0.0,0.0,0.0
competing,0.0,0.0,0.0
compelling,0.0,0.0,0.0
compared percent,0.0,0.0,0.0
compared,0.0,0.0,0.0
complicated,0.0,0.0,0.0
comprehend,0.0,0.0,0.0
compromise,0.0,0.0,0.0
compromise election,0.0,0.0,0.0
conclusion electoral,0.0,0.0,0.0
conclusion,0.0,0.0,0.0
conclude,0.0,0.0,0.0
concerns,0.0,0.0,0.0
concern,0.0,0.0,0.0
concepts,0.0,0.0,0.0
concept,0.0,0.0,0.0
computers,0.0,0.0,0.0
computer tell,0.0,0.0,0.0
computer software,0.0,0.0,0.0
computer model,0.0,0.0,0.0
computer knows,0.0,0.0,0.0
computer could,0.0,0.0,0.0
computer constructs,0.0,0.0,0.0
computer,0.0,0.0,0.0
compare,0.0,0.0,0.0
companies,0.0,0.0,0.0
could go,0.0,0.0,0.0
college widely,0.0,0.0,0.0
come,0.0,0.0,0.0
columbia allocated,0.0,0.0,0.0
columbia,0.0,0.0,0.0
colombia,0.0,0.0,0.0
colleges,0.0,0.0,0.0
college would,0.0,0.0,0.0
college work,0.0,0.0,0.0
college way,0.0,0.0,0.0
community services,0.0,0.0,0.0
college voting,0.0,0.0,0.0
college votes,0.0,0.0,0.0
college vote,0.0,0.0,0.0
college unfair,0.0,0.0,0.0
college system,0.0,0.0,0.0
college still,0.0,0.0,0.0
college stay,0.0,0.0,0.0
come back,0.0,0.0,0.0
come school,0.0,0.0,0.0
comes,0.0,0.0,0.0
comfort,0.0,0.0,0.0
community service,0.0,0.0,0.0
community,0.0,0.0,0.0
communities,0.0,0.0,0.0
communication,0.0,0.0,0.0
communicating,0.0,0.0,0.0
communicate,0.0,0.0,0.0
common around,0.0,0.0,0.0
common,0.0,0.0,0.0
commerce aflcio,0.0,0.0,0.0
commerce,0.0,0.0,0.0
coming school,0.0,0.0,0.0
coming,0.0,0.0,0.0
comfortable,0.0,0.0,0.0
comfort zone,0.0,0.0,0.0
comfort home,0.0,0.0,0.0
conclusion think,0.0,0.0,0.0
condition,0.0,0.0,0.0
conditions,0.0,0.0,0.0
continue,0.0,0.0,0.0
convenient,0.0,0.0,0.0
control electors,0.0,0.0,0.0
control car,0.0,0.0,0.0
control,0.0,0.0,0.0
contribute,0.0,0.0,0.0
continues,0.0,0.0,0.0
continue learning,0.0,0.0,0.0
content,0.0,0.0,0.0
conditions far,0.0,0.0,0.0
contact,0.0,0.0,0.0
consuming,0.0,0.0,0.0
constructs computer,0.0,0.0,0.0
constructs,0.0,0.0,0.0
constitution district,0.0,0.0,0.0
constitution compromise,0.0,0.0,0.0
constitution,0.0,0.0,0.0
convey,0.0,0.0,0.0
convince,0.0,0.0,0.0
convincing,0.0,0.0,0.0
cool,0.0,0.0,0.0
could get,0.0,0.0,0.0
could find,0.0,0.0,0.0
could even,0.0,0.0,0.0
could easily,0.0,0.0,0.0
could change,0.0,0.0,0.0
could cause,0.0,0.0,0.0
could always,0.0,0.0,0.0
could also,0.0,0.0,0.0
costs,0.0,0.0,0.0
cost,0.0,0.0,0.0
corrosive sulfuric,0.0,0.0,0.0
corrosive,0.0,0.0,0.0
correctly,0.0,0.0,0.0
correct,0.0,0.0,0.0
corner,0.0,0.0,0.0
constantly,0.0,0.0,0.0
constant,0.0,0.0,0.0
conspiracy theorists,0.0,0.0,0.0
congressional,0.0,0.0,0.0
congress,0.0,0.0,0.0
congestion,0.0,0.0,0.0
confusion,0.0,0.0,0.0
confusing,0.0,0.0,0.0
confused electors,0.0,0.0,0.0
confused bored,0.0,0.0,0.0
confused,0.0,0.0,0.0
conflict,0.0,0.0,0.0
confident,0.0,0.0,0.0
confidence,0.0,0.0,0.0
conferencing,0.0,0.0,0.0
conferences,0.0,0.0,0.0
conference,0.0,0.0,0.0
conditions venus,0.0,0.0,0.0
conditions surface,0.0,0.0,0.0
congress election,0.0,0.0,0.0
congressional delegation,0.0,0.0,0.0
conspiracy,0.0,0.0,0.0
connect,0.0,0.0,0.0
consists selection,0.0,0.0,0.0
consists electors,0.0,0.0,0.0
consists,0.0,0.0,0.0
consist,0.0,0.0,0.0
considering,0.0,0.0,0.0
considered,0.0,0.0,0.0
consideration,0.0,0.0,0.0
consider state,0.0,0.0,0.0
consider lucky,0.0,0.0,0.0
consider,0.0,0.0,0.0
consequences,0.0,0.0,0.0
cons,0.0,0.0,0.0
connections,0.0,0.0,0.0
connection,0.0,0.0,0.0
connected,0.0,0.0,0.0
college restores,0.0,0.0,0.0
college requires,0.0,0.0,0.0
college process,0.0,0.0,0.0
changing election,0.0,0.0,0.0
cheating,0.0,0.0,0.0
cheat,0.0,0.0,0.0
charge,0.0,0.0,0.0
characteristic,0.0,0.0,0.0
character,0.0,0.0,0.0
chaos venuss,0.0,0.0,0.0
chaos,0.0,0.0,0.0
changing,0.0,0.0,0.0
citizens united,0.0,0.0,0.0
changes,0.0,0.0,0.0
changed,0.0,0.0,0.0
change world,0.0,0.0,0.0
change way,0.0,0.0,0.0
change mind,0.0,0.0,0.0
change electoral,0.0,0.0,0.0
change election,0.0,0.0,0.0
child,0.0,0.0,0.0
children,0.0,0.0,0.0
childs,0.0,0.0,0.0
china,0.0,0.0,0.0
citizen,0.0,0.0,0.0
cities,0.0,0.0,0.0
circumstances,0.0,0.0,0.0
chosen candidates,0.0,0.0,0.0
chosen,0.0,0.0,0.0
chose,0.0,0.0,0.0
choosing president,0.0,0.0,0.0
choosing,0.0,0.0,0.0
chooses,0.0,0.0,0.0
choose want,0.0,0.0,0.0
choose states,0.0,0.0,0.0
choose president,0.0,0.0,0.0
choose,0.0,0.0,0.0
choices,0.0,0.0,0.0
choice,0.0,0.0,0.0
change,0.0,0.0,0.0
chances,0.0,0.0,0.0
chance winning,0.0,0.0,0.0
century system,0.0,0.0,0.0
central,0.0,0.0,0.0
center,0.0,0.0,0.0
cellphones,0.0,0.0,0.0
cell phones,0.0,0.0,0.0
cell phone,0.0,0.0,0.0
cell,0.0,0.0,0.0
causing,0.0,0.0,0.0
causes,0.0,0.0,0.0
caused,0.0,0.0,0.0
cause problems,0.0,0.0,0.0
cause,0.0,0.0,0.0
caught,0.0,0.0,0.0
cattle boat,0.0,0.0,0.0
cattle,0.0,0.0,0.0
catch,0.0,0.0,0.0
century,0.0,0.0,0.0
certain,0.0,0.0,0.0
chance,0.0,0.0,0.0
certainly,0.0,0.0,0.0
chamber simulating,0.0,0.0,0.0
chamber commerce,0.0,0.0,0.0
chamber,0.0,0.0,0.0
challenging planet,0.0,0.0,0.0
challenging place,0.0,0.0,0.0
challenging clouds,0.0,0.0,0.0
challenging,0.0,0.0,0.0
challenges,0.0,0.0,0.0
challenge presented,0.0,0.0,0.0
challenge exploring,0.0,0.0,0.0
challenge,0.0,0.0,0.0
certificate ascertainment,0.0,0.0,0.0
certificate,0.0,0.0,0.0
certainty outcome,0.0,0.0,0.0
certainty,0.0,0.0,0.0
citizens,0.0,0.0,0.0
citizens vote,0.0,0.0,0.0
college popular,0.0,0.0,0.0
clubs,0.0,0.0,0.0
collect,0.0,0.0,0.0
colleague,0.0,0.0,0.0
collage,0.0,0.0,0.0
cold,0.0,0.0,0.0
coding system,0.0,0.0,0.0
coding,0.0,0.0,0.0
code,0.0,0.0,0.0
club,0.0,0.0,0.0
city,0.0,0.0,0.0
cloudy,0.0,0.0,0.0
clouds highly,0.0,0.0,0.0
clouds,0.0,0.0,0.0
clothes,0.0,0.0,0.0
closest planet,0.0,0.0,0.0
closest distance,0.0,0.0,0.0
closest,0.0,0.0,0.0
college abolished,0.0,0.0,0.0
college also,0.0,0.0,0.0
college avoids,0.0,0.0,0.0
college best,0.0,0.0,0.0
college people,0.0,0.0,0.0
college might,0.0,0.0,0.0
college method,0.0,0.0,0.0
college may,0.0,0.0,0.0
college many,0.0,0.0,0.0
college kept,0.0,0.0,0.0
college invariably,0.0,0.0,0.0
college good,0.0,0.0,0.0
college five,0.0,0.0,0.0
college fair,0.0,0.0,0.0
college even,0.0,0.0,0.0
college electors,0.0,0.0,0.0
college electoral,0.0,0.0,0.0
college consists,0.0,0.0,0.0
college change,0.0,0.0,0.0
closer sun,0.0,0.0,0.0
closer,0.0,0.0,0.0
closely,0.0,0.0,0.0
classified,0.0,0.0,0.0
classes students,0.0,0.0,0.0
classes school,0.0,0.0,0.0
classes online,0.0,0.0,0.0
classes home,0.0,0.0,0.0
class would,0.0,0.0,0.0
class work,0.0,0.0,0.0
class time,0.0,0.0,0.0
class teacher,0.0,0.0,0.0
class students,0.0,0.0,0.0
class room,0.0,0.0,0.0
class online,0.0,0.0,0.0
class home,0.0,0.0,0.0
claims,0.0,0.0,0.0
claim,0.0,0.0,0.0
civilization,0.0,0.0,0.0
classes would,0.0,0.0,0.0
classified six,0.0,0.0,0.0
close sea,0.0,0.0,0.0
classmates,0.0,0.0,0.0
close attention,0.0,0.0,0.0
close,0.0,0.0,0.0
clinton,0.0,0.0,0.0
clearly,0.0,0.0,0.0
clear winner,0.0,0.0,0.0
clear air,0.0,0.0,0.0
clear,0.0,0.0,0.0
cleaning,0.0,0.0,0.0
cleaner,0.0,0.0,0.0
classwork,0.0,0.0,0.0
classrooms,0.0,0.0,0.0
classroom valuable,0.0,0.0,0.0
classroom setting,0.0,0.0,0.0
classroom computer,0.0,0.0,0.0
classroom,0.0,0.0,0.0
could give,0.0,0.0,0.0
could good,0.0,0.0,0.0
cast,0.0,0.0,0.0
different opinions,0.0,0.0,0.0
different ways,0.0,0.0,0.0
different way,0.0,0.0,0.0
different things,0.0,0.0,0.0
different speeds,0.0,0.0,0.0
different point,0.0,0.0,0.0
different perspectives,0.0,0.0,0.0
different people,0.0,0.0,0.0
different ideas,0.0,0.0,0.0
didnt know,0.0,0.0,0.0
different experiences,0.0,0.0,0.0
differences,0.0,0.0,0.0
difference,0.0,0.0,0.0
diesel,0.0,0.0,0.0
died,0.0,0.0,0.0
die,0.0,0.0,0.0
didnt want,0.0,0.0,0.0
differently,0.0,0.0,0.0
difficult,0.0,0.0,0.0
difficulties,0.0,0.0,0.0
difficulty,0.0,0.0,0.0
disaster factor,0.0,0.0,0.0
disaster,0.0,0.0,0.0
disagree,0.0,0.0,0.0
disadvantages,0.0,0.0,0.0
disabilities,0.0,0.0,0.0
dirty,0.0,0.0,0.0
directly,0.0,0.0,0.0
directions,0.0,0.0,0.0
direction,0.0,0.0,0.0
direct election,0.0,0.0,0.0
direct,0.0,0.0,0.0
dioxide blankets,0.0,0.0,0.0
dioxide,0.0,0.0,0.0
digital,0.0,0.0,0.0
diffrent,0.0,0.0,0.0
didnt see,0.0,0.0,0.0
didnt get,0.0,0.0,0.0
could happen,0.0,0.0,0.0
design summer,0.0,0.0,0.0
designing,0.0,0.0,0.0
designed teachers,0.0,0.0,0.0
designed summer,0.0,0.0,0.0
designed students,0.0,0.0,0.0
designed projects,0.0,0.0,0.0
designed project,0.0,0.0,0.0
designed,0.0,0.0,0.0
design projects,0.0,0.0,0.0
didnt even,0.0,0.0,0.0
design project,0.0,0.0,0.0
design,0.0,0.0,0.0
deserve,0.0,0.0,0.0
describing,0.0,0.0,0.0
describes,0.0,0.0,0.0
describe,0.0,0.0,0.0
depth,0.0,0.0,0.0
desire,0.0,0.0,0.0
despised,0.0,0.0,0.0
despised method,0.0,0.0,0.0
despite,0.0,0.0,0.0
didnt,0.0,0.0,0.0
devices,0.0,0.0,0.0
device,0.0,0.0,0.0
development driverless,0.0,0.0,0.0
development,0.0,0.0,0.0
developing,0.0,0.0,0.0
developed,0.0,0.0,0.0
develop,0.0,0.0,0.0
determined,0.0,0.0,0.0
determine,0.0,0.0,0.0
detect,0.0,0.0,0.0
details,0.0,0.0,0.0
detail,0.0,0.0,0.0
destination,0.0,0.0,0.0
despite dangers,0.0,0.0,0.0
discover,0.0,0.0,0.0
discovered,0.0,0.0,0.0
discuss,0.0,0.0,0.0
dont see,0.0,0.0,0.0
dont want,0.0,0.0,0.0
dont vote,0.0,0.0,0.0
dont understand,0.0,0.0,0.0
dont time,0.0,0.0,0.0
dont think,0.0,0.0,0.0
dont take,0.0,0.0,0.0
dont spend,0.0,0.0,0.0
dont really,0.0,0.0,0.0
discussing,0.0,0.0,0.0
dont need,0.0,0.0,0.0
dont make,0.0,0.0,0.0
dont like,0.0,0.0,0.0
dont let,0.0,0.0,0.0
dont know,0.0,0.0,0.0
dont go,0.0,0.0,0.0
dont get,0.0,0.0,0.0
dosent,0.0,0.0,0.0
doubt,0.0,0.0,0.0
doubts,0.0,0.0,0.0
doubts expanded,0.0,0.0,0.0
driverless car,0.0,0.0,0.0
driverless,0.0,0.0,0.0
driver take,0.0,0.0,0.0
driver,0.0,0.0,0.0
driven,0.0,0.0,0.0
driveless cars,0.0,0.0,0.0
driveless car,0.0,0.0,0.0
driveless,0.0,0.0,0.0
drive,0.0,0.0,0.0
dream,0.0,0.0,0.0
drastically,0.0,0.0,0.0
drama,0.0,0.0,0.0
dr paul,0.0,0.0,0.0
dr huang,0.0,0.0,0.0
dr,0.0,0.0,0.0
dont even,0.0,0.0,0.0
dont care,0.0,0.0,0.0
dont believe,0.0,0.0,0.0
district,0.0,0.0,0.0
distracting,0.0,0.0,0.0
distracted driving,0.0,0.0,0.0
distant,0.0,0.0,0.0
distance learning,0.0,0.0,0.0
distance,0.0,0.0,0.0
dispute popular,0.0,0.0,0.0
dispute outcome,0.0,0.0,0.0
dispute,0.0,0.0,0.0
displays,0.0,0.0,0.0
dislike,0.0,0.0,0.0
disgusted percent,0.0,0.0,0.0
disgusted,0.0,0.0,0.0
disgust fear,0.0,0.0,0.0
disgust,0.0,0.0,0.0
discussion,0.0,0.0,0.0
distraction,0.0,0.0,0.0
district columbia,0.0,0.0,0.0
dont always,0.0,0.0,0.0
diverse,0.0,0.0,0.0
dont agree,0.0,0.0,0.0
dome takes,0.0,0.0,0.0
dome,0.0,0.0,0.0
dollars,0.0,0.0,0.0
dole us,0.0,0.0,0.0
dole,0.0,0.0,0.0
dog,0.0,0.0,0.0
doesnt mean,0.0,0.0,0.0
doesnt matter,0.0,0.0,0.0
doesnt make,0.0,0.0,0.0
doesnt even,0.0,0.0,0.0
doesnt,0.0,0.0,0.0
doctors,0.0,0.0,0.0
doctor,0.0,0.0,0.0
diving,0.0,0.0,0.0
depression,0.0,0.0,0.0
depressed,0.0,0.0,0.0
depends,0.0,0.0,0.0
crazy,0.0,0.0,0.0
creates,0.0,0.0,0.0
created aliens,0.0,0.0,0.0
created,0.0,0.0,0.0
create summer,0.0,0.0,0.0
create projects,0.0,0.0,0.0
create project,0.0,0.0,0.0
create,0.0,0.0,0.0
craters,0.0,0.0,0.0
cut,0.0,0.0,0.0
crashes,0.0,0.0,0.0
crash,0.0,0.0,0.0
craft,0.0,0.0,0.0
cows,0.0,0.0,0.0
cowboys program,0.0,0.0,0.0
cowboys,0.0,0.0,0.0
cowboy,0.0,0.0,0.0
creating,0.0,0.0,0.0
creation,0.0,0.0,0.0
creative,0.0,0.0,0.0
creativity,0.0,0.0,0.0
curricular activities,0.0,0.0,0.0
curricular,0.0,0.0,0.0
currently,0.0,0.0,0.0
current,0.0,0.0,0.0
curious,0.0,0.0,0.0
curiosity likely,0.0,0.0,0.0
curiosity,0.0,0.0,0.0
culture,0.0,0.0,0.0
crush,0.0,0.0,0.0
cross,0.0,0.0,0.0
critical,0.0,0.0,0.0
crisis century,0.0,0.0,0.0
crisis,0.0,0.0,0.0
credit,0.0,0.0,0.0
creator,0.0,0.0,0.0
covered largely,0.0,0.0,0.0
covered,0.0,0.0,0.0
cover,0.0,0.0,0.0
could work,0.0,0.0,0.0
could use,0.0,0.0,0.0
could tell,0.0,0.0,0.0
could take,0.0,0.0,0.0
could supported,0.0,0.0,0.0
could see,0.0,0.0,0.0
could say,0.0,0.0,0.0
could recognize,0.0,0.0,0.0
could really,0.0,0.0,0.0
could potentially,0.0,0.0,0.0
could possibly,0.0,0.0,0.0
could modify,0.0,0.0,0.0
could make,0.0,0.0,0.0
could made,0.0,0.0,0.0
could lead,0.0,0.0,0.0
could help,0.0,0.0,0.0
could used,0.0,0.0,0.0
couldnt,0.0,0.0,0.0
court,0.0,0.0,0.0
couldve,0.0,0.0,0.0
courses,0.0,0.0,0.0
course,0.0,0.0,0.0
couple,0.0,0.0,0.0
county,0.0,0.0,0.0
counts,0.0,0.0,0.0
countrys,0.0,0.0,0.0
country,0.0,0.0,0.0
countries,0.0,0.0,0.0
countless,0.0,0.0,0.0
counting electoral,0.0,0.0,0.0
counting,0.0,0.0,0.0
counted,0.0,0.0,0.0
count votes,0.0,0.0,0.0
count,0.0,0.0,0.0
council,0.0,0.0,0.0
curriculum,0.0,0.0,0.0
cydonia,0.0,0.0,0.0
depending,0.0,0.0,0.0
deepest,0.0,0.0,0.0
defy,0.0,0.0,0.0
definitely,0.0,0.0,0.0
defenses system,0.0,0.0,0.0
defenses,0.0,0.0,0.0
defense electoral,0.0,0.0,0.0
defense,0.0,0.0,0.0
defenders,0.0,0.0,0.0
deep,0.0,0.0,0.0
cydonia first,0.0,0.0,0.0
dedicated,0.0,0.0,0.0
decreed constitution,0.0,0.0,0.0
decreed,0.0,0.0,0.0
decreased,0.0,0.0,0.0
decrease,0.0,0.0,0.0
declaring candidate,0.0,0.0,0.0
declaring,0.0,0.0,0.0
defy people,0.0,0.0,0.0
degree,0.0,0.0,0.0
degrees,0.0,0.0,0.0
degrees fahrenheit,0.0,0.0,0.0
depend,0.0,0.0,0.0
density size,0.0,0.0,0.0
density,0.0,0.0,0.0
dense,0.0,0.0,0.0
demonstration,0.0,0.0,0.0
democrats,0.0,0.0,0.0
democratic pedigree,0.0,0.0,0.0
democratic modern,0.0,0.0,0.0
democratic electors,0.0,0.0,0.0
democratic,0.0,0.0,0.0
democrat,0.0,0.0,0.0
democracy,0.0,0.0,0.0
delegations vote,0.0,0.0,0.0
delegations,0.0,0.0,0.0
delegation,0.0,0.0,0.0
decisions,0.0,0.0,0.0
decision making,0.0,0.0,0.0
decision,0.0,0.0,0.0
day school,0.0,0.0,0.0
day,0.0,0.0,0.0
date,0.0,0.0,0.0
data,0.0,0.0,0.0
dangers venus,0.0,0.0,0.0
dangers presents,0.0,0.0,0.0
dangers doubts,0.0,0.0,0.0
dangers,0.0,0.0,0.0
dangerous,0.0,0.0,0.0
danger,0.0,0.0,0.0
damage,0.0,0.0,0.0
dalto,0.0,0.0,0.0
daily,0.0,0.0,0.0
dad,0.0,0.0,0.0
da vinci,0.0,0.0,0.0
da,0.0,0.0,0.0
day day,0.0,0.0,0.0
day without,0.0,0.0,0.0
deciding vote,0.0,0.0,0.0
day would,0.0,0.0,0.0
deciding,0.0,0.0,0.0
decides,0.0,0.0,0.0
decided,0.0,0.0,0.0
decide president,0.0,0.0,0.0
decide election,0.0,0.0,0.0
decide,0.0,0.0,0.0
decades,0.0,0.0,0.0
debate,0.0,0.0,0.0
deaths,0.0,0.0,0.0
death,0.0,0.0,0.0
dear,0.0,0.0,0.0
dealing,0.0,0.0,0.0
deal,0.0,0.0,0.0
dead,0.0,0.0,0.0
days,0.0,0.0,0.0
casts,0.0,0.0,0.0
case,0.0,0.0,0.0
drivers,0.0,0.0,0.0
andor,0.0,0.0,0.0
another martian,0.0,0.0,0.0
another example,0.0,0.0,0.0
another,0.0,0.0,0.0
animal,0.0,0.0,0.0
angry,0.0,0.0,0.0
anger disgust,0.0,0.0,0.0
anger,0.0,0.0,0.0
ancient,0.0,0.0,0.0
amount,0.0,0.0,0.0
anatomy,0.0,0.0,0.0
anachronism nondemocratic,0.0,0.0,0.0
anachronism,0.0,0.0,0.0
amounts,0.0,0.0,0.0
amount work,0.0,0.0,0.0
amount votes,0.0,0.0,0.0
amount time,0.0,0.0,0.0
another person,0.0,0.0,0.0
another planet,0.0,0.0,0.0
another reason,0.0,0.0,0.0
another student,0.0,0.0,0.0
anyways,0.0,0.0,0.0
anyway,0.0,0.0,0.0
anytime,0.0,0.0,0.0
anything humans,0.0,0.0,0.0
anything else,0.0,0.0,0.0
anything,0.0,0.0,0.0
anyone,0.0,0.0,0.0
anymore,0.0,0.0,0.0
anybody,0.0,0.0,0.0
anxious,0.0,0.0,0.0
anxiety,0.0,0.0,0.0
answers,0.0,0.0,0.0
answer,0.0,0.0,0.0
another way,0.0,0.0,0.0
another thing,0.0,0.0,0.0
amount people,0.0,0.0,0.0
among,0.0,0.0,0.0
atmospheric,0.0,0.0,0.0
also many,0.0,0.0,0.0
also students,0.0,0.0,0.0
also states,0.0,0.0,0.0
also see,0.0,0.0,0.0
also says,0.0,0.0,0.0
also people,0.0,0.0,0.0
also need,0.0,0.0,0.0
also may,0.0,0.0,0.0
also make,0.0,0.0,0.0
americas,0.0,0.0,0.0
also human,0.0,0.0,0.0
also helps,0.0,0.0,0.0
also help,0.0,0.0,0.0
also good,0.0,0.0,0.0
also gives,0.0,0.0,0.0
also give,0.0,0.0,0.0
also get,0.0,0.0,0.0
also think,0.0,0.0,0.0
also unfair,0.0,0.0,0.0
also would,0.0,0.0,0.0
alternative,0.0,0.0,0.0
americans,0.0,0.0,0.0
american west,0.0,0.0,0.0
american people,0.0,0.0,0.0
american,0.0,0.0,0.0
america,0.0,0.0,0.0
amendment constitution,0.0,0.0,0.0
amendment,0.0,0.0,0.0
amazing,0.0,0.0,0.0
always tense,0.0,0.0,0.0
always good,0.0,0.0,0.0
always defy,0.0,0.0,0.0
always,0.0,0.0,0.0
although may,0.0,0.0,0.0
although many,0.0,0.0,0.0
although,0.0,0.0,0.0
anywhere,0.0,0.0,0.0
ap,0.0,0.0,0.0
apart,0.0,0.0,0.0
ask questions,0.0,0.0,0.0
asking people,0.0,0.0,0.0
asking one,0.0,0.0,0.0
asking multiple,0.0,0.0,0.0
asking advice,0.0,0.0,0.0
asking,0.0,0.0,0.0
asked,0.0,0.0,0.0
ask someone,0.0,0.0,0.0
ask people,0.0,0.0,0.0
appeal,0.0,0.0,0.0
ask one,0.0,0.0,0.0
ask multiple,0.0,0.0,0.0
ask help,0.0,0.0,0.0
ask advice,0.0,0.0,0.0
ask,0.0,0.0,0.0
ascertainment,0.0,0.0,0.0
artifact,0.0,0.0,0.0
asks,0.0,0.0,0.0
asleep,0.0,0.0,0.0
aspect,0.0,0.0,0.0
aspects,0.0,0.0,0.0
atmosphere,0.0,0.0,0.0
atlantic,0.0,0.0,0.0
astronomers fascinated,0.0,0.0,0.0
astronomers,0.0,0.0,0.0
assure,0.0,0.0,0.0
assume,0.0,0.0,0.0
associated,0.0,0.0,0.0
assistance,0.0,0.0,0.0
assist,0.0,0.0,0.0
assignments,0.0,0.0,0.0
assigning,0.0,0.0,0.0
assigned,0.0,0.0,0.0
assign,0.0,0.0,0.0
assertions without,0.0,0.0,0.0
assertions,0.0,0.0,0.0
article states,0.0,0.0,0.0
article says,0.0,0.0,0.0
article making,0.0,0.0,0.0
argue,0.0,0.0,0.0
areas united,0.0,0.0,0.0
areas,0.0,0.0,0.0
april mars,0.0,0.0,0.0
april,0.0,0.0,0.0
appropriate,0.0,0.0,0.0
approaches,0.0,0.0,0.0
approach,0.0,0.0,0.0
appreciate,0.0,0.0,0.0
applying,0.0,0.0,0.0
apply,0.0,0.0,0.0
applied,0.0,0.0,0.0
appears screen,0.0,0.0,0.0
appears,0.0,0.0,0.0
appeared,0.0,0.0,0.0
appear,0.0,0.0,0.0
arent,0.0,0.0,0.0
argued,0.0,0.0,0.0
article challenge,0.0,0.0,0.0
argued electoral,0.0,0.0,0.0
article author,0.0,0.0,0.0
article,0.0,0.0,0.0
artical,0.0,0.0,0.0
art,0.0,0.0,0.0
around world,0.0,0.0,0.0
around school,0.0,0.0,0.0
around degrees,0.0,0.0,0.0
around american,0.0,0.0,0.0
around,0.0,0.0,0.0
arguments favor,0.0,0.0,0.0
arguments,0.0,0.0,0.0
argument electoral,0.0,0.0,0.0
argument,0.0,0.0,0.0
arguing,0.0,0.0,0.0
arguement,0.0,0.0,0.0
also electoral,0.0,0.0,0.0
also dont,0.0,0.0,0.0
also could,0.0,0.0,0.0
acting,0.0,0.0,0.0
activities help,0.0,0.0,0.0
activities,0.0,0.0,0.0
active,0.0,0.0,0.0
actions,0.0,0.0,0.0
action unit,0.0,0.0,0.0
action coding,0.0,0.0,0.0
action,0.0,0.0,0.0
act,0.0,0.0,0.0
additional,0.0,0.0,0.0
across,0.0,0.0,0.0
acid venuss,0.0,0.0,0.0
acid,0.0,0.0,0.0
achieve,0.0,0.0,0.0
accustomed,0.0,0.0,0.0
accurate,0.0,0.0,0.0
account,0.0,0.0,0.0
activities like,0.0,0.0,0.0
activities school,0.0,0.0,0.0
activities students,0.0,0.0,0.0
activities would,0.0,0.0,0.0
adding,0.0,0.0,0.0
added,0.0,0.0,0.0
add,0.0,0.0,0.0
adapt,0.0,0.0,0.0
ad appears,0.0,0.0,0.0
ad,0.0,0.0,0.0
actually voting,0.0,0.0,0.0
actually shows,0.0,0.0,0.0
actually,0.0,0.0,0.0
actual,0.0,0.0,0.0
activitys,0.0,0.0,0.0
activity would,0.0,0.0,0.0
activity students,0.0,0.0,0.0
activity school,0.0,0.0,0.0
activity,0.0,0.0,0.0
according source,0.0,0.0,0.0
according gallup,0.0,0.0,0.0
according article,0.0,0.0,0.0
able vote,0.0,0.0,0.0
able tell,0.0,0.0,0.0
able take,0.0,0.0,0.0
able see,0.0,0.0,0.0
able read,0.0,0.0,0.0
able play,0.0,0.0,0.0
able participate,0.0,0.0,0.0
able make,0.0,0.0,0.0
able learn,0.0,0.0,0.0
able help,0.0,0.0,0.0
able go,0.0,0.0,0.0
able get,0.0,0.0,0.0
able design,0.0,0.0,0.0
able choose,0.0,0.0,0.0
able attend,0.0,0.0,0.0
able,0.0,0.0,0.0
able use,0.0,0.0,0.0
able work,0.0,0.0,0.0
according,0.0,0.0,0.0
abolish,0.0,0.0,0.0
accomplish,0.0,0.0,0.0
accidents,0.0,0.0,0.0
accident,0.0,0.0,0.0
accessible,0.0,0.0,0.0
access,0.0,0.0,0.0
accept,0.0,0.0,0.0
accelerate,0.0,0.0,0.0
academics,0.0,0.0,0.0
academically,0.0,0.0,0.0
academic,0.0,0.0,0.0
